transaction_id,user_id,transaction_timestamp,transaction_type,amount,status,failure_reason,payment_partner
526258,120981,2026-04-01 12:12:02,UPI,189.64,success,,PartnerX
526259,120981,2026-03-31 19:18:32,Mobile Recharge,90.06,success,,HDFCPay
526260,120981,2026-03-16 09:41:27,UPI,260.94,success,,AxisPay
526261,120981,2026-03-17 17:13:28,Merchant Payment,67.21,success,,SBIPay
526262,120981,2026-03-17 15:51:16,Wallet Transfer,103.2,success,,ICICIPay
526263,120981,2026-03-22 02:11:55,Wallet Transfer,47.3,success,,AxisPay
526264,120982,2026-04-06 07:16:06,Wallet Transfer,551.6,success,,PartnerX
526265,120983,2026-06-18 12:59:05,UPI,216.33,success,,HDFCPay
526266,120983,2026-06-23 10:59:55,Bill Payment,1198.82,success,,ICICIPay
526267,120983,2026-06-20 10:07:01,Bill Payment,217.63,success,,HDFCPay
526268,120983,2026-06-19 10:08:45,Merchant Payment,184.49,success,,ICICIPay
526269,120983,2026-06-17 05:25:58,Merchant Payment,147.17,success,,ICICIPay
526270,120983,2026-06-15 05:20:46,Mobile Recharge,187.06,failed,insufficient_funds,PartnerX
526271,120986,2026-05-08 21:00:36,Merchant Payment,310.79,success,,AxisPay
526272,120986,2026-05-05 01:01:05,Merchant Payment,136.14,success,,PartnerX
526273,120986,2026-05-08 03:40:16,UPI,1111.21,success,,AxisPay
526274,120986,2026-05-04 03:35:14,Merchant Payment,480.29,success,,SBIPay
526275,120986,2026-05-10 19:27:59,Wallet Transfer,209.18,success,,HDFCPay
526276,120986,2026-05-13 07:54:21,UPI,920.1,success,,AxisPay
526277,120986,2026-05-19 02:32:38,Merchant Payment,577.17,failed,bank_declined,PartnerX
526278,120986,2026-05-08 23:48:18,Merchant Payment,327.5,success,,HDFCPay
526279,120986,2026-05-06 05:15:11,UPI,129.67,success,,HDFCPay
526280,120986,2026-05-05 13:49:12,UPI,809.67,success,,AxisPay
526281,120986,2026-05-05 16:42:15,Bill Payment,355.5,success,,HDFCPay
526282,120986,2026-05-09 09:13:34,UPI,210.71,success,,SBIPay
526283,120989,2026-04-26 23:03:49,Wallet Transfer,807.75,success,,ICICIPay
526284,120989,2026-05-04 14:57:07,Bill Payment,453.07,success,,HDFCPay
526285,120989,2026-05-09 01:10:20,Merchant Payment,168.38,success,,HDFCPay
526286,120999,2026-01-16 20:53:58,Merchant Payment,69.06,success,,HDFCPay
526287,120999,2026-01-19 02:08:34,Wallet Transfer,56.73,success,,HDFCPay
526288,121002,2026-03-04 00:38:50,Mobile Recharge,287.89,success,,SBIPay
526289,121005,2026-04-03 00:57:23,Mobile Recharge,192.96,success,,HDFCPay
526290,121008,2026-06-21 04:41:15,Bill Payment,344.56,success,,SBIPay
526291,121008,2026-06-22 04:55:52,UPI,889.13,success,,ICICIPay
526292,121008,2026-06-08 06:41:14,Wallet Transfer,334.0,success,,ICICIPay
526293,121008,2026-06-10 16:48:25,UPI,214.84,success,,ICICIPay
526294,121008,2026-06-15 08:38:07,Mobile Recharge,143.79,success,,AxisPay
526295,121008,2026-06-15 05:13:31,Wallet Transfer,255.75,success,,AxisPay
526296,121008,2026-06-08 05:41:38,Mobile Recharge,73.51,success,,HDFCPay
526297,121008,2026-06-09 23:09:35,UPI,76.78,success,,ICICIPay
526298,121009,2026-05-26 02:20:41,UPI,356.81,success,,ICICIPay
526299,121009,2026-05-04 23:22:26,Mobile Recharge,284.52,success,,PartnerX
526300,121009,2026-04-27 14:58:20,UPI,286.12,success,,ICICIPay
526301,121010,2026-01-24 04:13:27,Merchant Payment,1510.89,success,,AxisPay
526302,121015,2026-05-02 22:40:30,Bill Payment,133.74,success,,SBIPay
526303,121015,2026-05-06 14:29:15,Mobile Recharge,316.69,success,,ICICIPay
526304,121015,2026-06-08 17:45:06,UPI,745.18,success,,PartnerX
526305,121015,2026-05-16 07:42:15,Mobile Recharge,273.31,success,,ICICIPay
526306,121017,2026-01-16 23:04:20,Mobile Recharge,347.74,success,,AxisPay
526307,121018,2026-05-26 12:01:01,Wallet Transfer,163.84,success,,AxisPay
526308,121018,2026-05-26 05:29:49,Bill Payment,317.68,success,,PartnerX
526309,121018,2026-05-26 10:58:57,UPI,65.5,success,,AxisPay
526310,121018,2026-05-25 23:50:06,Mobile Recharge,165.57,success,,ICICIPay
526311,121019,2026-03-05 07:00:13,Merchant Payment,175.57,failed,timeout,SBIPay
526312,121021,2026-05-22 08:00:08,Merchant Payment,552.56,success,,HDFCPay
526313,121021,2026-05-08 02:45:07,Mobile Recharge,270.72,success,,SBIPay
526314,121021,2026-05-21 10:17:15,Mobile Recharge,1345.91,success,,PartnerX
526315,121021,2026-05-08 07:14:14,Bill Payment,57.74,success,,ICICIPay
526316,121021,2026-05-11 14:11:11,Bill Payment,1078.04,success,,ICICIPay
526317,121021,2026-06-04 02:23:15,Mobile Recharge,520.41,success,,PartnerX
526318,121021,2026-05-07 20:04:17,UPI,60.09,success,,PartnerX
526319,121021,2026-05-15 16:25:54,Merchant Payment,162.23,success,,AxisPay
526320,121021,2026-06-03 18:36:47,Wallet Transfer,46.45,success,,AxisPay
526321,121021,2026-05-12 06:26:24,Wallet Transfer,227.68,success,,AxisPay
526322,121021,2026-05-14 13:56:57,Wallet Transfer,689.06,success,,PartnerX
526323,121021,2026-05-15 13:37:43,UPI,281.99,success,,SBIPay
526324,121021,2026-05-12 20:05:53,Merchant Payment,217.08,success,,ICICIPay
526325,121021,2026-05-11 06:14:32,Mobile Recharge,94.6,success,,AxisPay
526326,121022,2026-02-17 05:32:24,UPI,418.6,success,,SBIPay
526327,121023,2026-01-29 03:40:17,Wallet Transfer,428.37,success,,PartnerX
526328,121023,2026-01-29 09:13:06,Wallet Transfer,352.82,success,,PartnerX
526329,121023,2026-02-03 00:02:38,Wallet Transfer,38.62,success,,AxisPay
526330,121023,2026-01-30 14:11:12,Bill Payment,201.95,success,,SBIPay
526331,121023,2026-02-03 12:02:03,Merchant Payment,310.22,success,,PartnerX
526332,121023,2026-02-14 17:41:54,Merchant Payment,247.55,success,,ICICIPay
526333,121023,2026-02-04 20:19:28,Merchant Payment,611.62,success,,HDFCPay
526334,121023,2026-02-14 02:29:10,Wallet Transfer,95.1,success,,HDFCPay
526335,121023,2026-02-02 08:21:02,UPI,191.58,success,,AxisPay
526336,121024,2026-06-20 12:25:03,Merchant Payment,658.99,success,,PartnerX
526337,121026,2026-02-01 05:57:14,Mobile Recharge,315.87,success,,PartnerX
526338,121029,2026-05-21 05:08:38,Mobile Recharge,77.86,success,,AxisPay
526339,121029,2026-05-22 19:30:18,Mobile Recharge,771.48,success,,HDFCPay
526340,121030,2026-01-17 23:52:15,Wallet Transfer,97.1,success,,AxisPay
526341,121030,2026-01-20 17:04:37,Merchant Payment,309.71,success,,PartnerX
526342,121030,2026-02-08 18:30:24,Bill Payment,241.69,success,,SBIPay
526343,121036,2026-03-18 02:47:47,Bill Payment,313.33,success,,ICICIPay
526344,121038,2026-06-08 00:27:27,Wallet Transfer,100.63,success,,ICICIPay
526345,121038,2026-05-30 00:56:38,Mobile Recharge,729.84,success,,HDFCPay
526346,121039,2026-01-29 23:56:57,Merchant Payment,1288.98,success,,SBIPay
526347,121039,2026-02-10 09:43:09,Mobile Recharge,397.22,success,,ICICIPay
526348,121040,2026-06-14 18:42:42,UPI,138.48,success,,HDFCPay
526349,121043,2026-02-18 07:50:30,UPI,1448.24,success,,ICICIPay
526350,121043,2026-02-16 09:10:48,UPI,389.79,success,,HDFCPay
526351,121043,2026-02-21 19:35:44,Merchant Payment,326.68,success,,AxisPay
526352,121043,2026-02-16 09:37:26,UPI,168.89,success,,HDFCPay
526353,121043,2026-02-16 12:38:35,UPI,1047.36,success,,SBIPay
526354,121043,2026-03-27 21:43:49,Merchant Payment,264.56,success,,ICICIPay
526355,121043,2026-02-28 03:51:12,Wallet Transfer,99.83,success,,ICICIPay
526356,121046,2026-03-04 22:26:53,UPI,385.27,success,,AxisPay
526357,121049,2026-03-16 06:55:55,Merchant Payment,267.62,success,,PartnerX
526358,121052,2026-04-09 04:34:12,Bill Payment,243.51,success,,AxisPay
526359,121052,2026-04-07 09:53:00,Mobile Recharge,140.1,success,,PartnerX
526360,121052,2026-04-09 06:49:38,Mobile Recharge,682.19,success,,PartnerX
526361,121052,2026-04-14 10:26:03,Wallet Transfer,265.2,success,,ICICIPay
526362,121052,2026-04-16 17:52:58,Mobile Recharge,213.05,success,,ICICIPay
526363,121058,2026-02-14 12:36:35,UPI,358.42,success,,HDFCPay
526364,121059,2026-06-13 02:57:48,Bill Payment,226.6,success,,AxisPay
526365,121064,2026-04-16 00:51:26,Wallet Transfer,130.38,success,,AxisPay
526366,121064,2026-04-18 13:09:22,Merchant Payment,353.78,success,,HDFCPay
526367,121064,2026-04-13 03:16:47,Wallet Transfer,60.76,success,,SBIPay
526368,121064,2026-04-20 14:58:51,Bill Payment,504.56,success,,ICICIPay
526369,121064,2026-04-20 22:30:12,Mobile Recharge,726.52,success,,ICICIPay
526370,121064,2026-04-29 03:40:23,Bill Payment,49.94,success,,SBIPay
526371,121068,2026-04-18 08:22:06,Bill Payment,249.47,success,,AxisPay
526372,121071,2026-06-13 20:12:46,Bill Payment,84.61,success,,PartnerX
526373,121071,2026-05-22 15:45:50,Bill Payment,901.15,success,,SBIPay
526374,121072,2026-02-09 04:47:45,Wallet Transfer,79.28,success,,HDFCPay
526375,121072,2026-01-29 10:49:28,Mobile Recharge,240.4,success,,SBIPay
526376,121072,2026-02-01 17:36:48,Merchant Payment,159.26,success,,AxisPay
526377,121073,2026-06-28 11:27:33,UPI,176.1,success,,SBIPay
526378,121075,2026-03-12 08:30:57,Mobile Recharge,635.11,success,,SBIPay
526379,121078,2026-02-14 09:55:14,Bill Payment,85.5,success,,SBIPay
526380,121091,2026-02-28 19:36:51,Mobile Recharge,222.61,success,,SBIPay
526381,121091,2026-02-28 06:41:52,Bill Payment,451.6,success,,HDFCPay
526382,121091,2026-03-04 05:41:43,UPI,140.18,success,,SBIPay
526383,121091,2026-03-01 15:57:17,Mobile Recharge,132.82,success,,HDFCPay
526384,121091,2026-03-10 12:59:34,UPI,164.85,success,,AxisPay
526385,121091,2026-03-13 08:22:12,Bill Payment,177.07,success,,AxisPay
526386,121091,2026-03-20 22:41:30,UPI,51.82,failed,timeout,ICICIPay
526387,121091,2026-03-01 09:27:12,Bill Payment,87.69,success,,AxisPay
526388,121091,2026-03-02 04:23:45,Merchant Payment,66.65,success,,HDFCPay
526389,121095,2026-04-15 01:55:23,Merchant Payment,32.34,success,,AxisPay
526390,121096,2026-04-02 21:30:44,UPI,293.44,success,,ICICIPay
526391,121097,2026-04-16 10:59:50,UPI,228.8,success,,ICICIPay
526392,121097,2026-04-02 02:49:51,Merchant Payment,106.74,success,,ICICIPay
526393,121097,2026-04-04 01:29:34,Merchant Payment,161.35,success,,SBIPay
526394,121097,2026-04-03 16:11:10,Bill Payment,232.05,success,,PartnerX
526395,121104,2026-04-11 11:31:44,Mobile Recharge,291.19,success,,PartnerX
526396,121106,2026-03-19 17:28:24,Bill Payment,474.05,success,,PartnerX
526397,121106,2026-03-25 16:21:56,Merchant Payment,453.11,success,,SBIPay
526398,121106,2026-03-29 10:21:26,Bill Payment,115.15,success,,HDFCPay
526399,121106,2026-03-15 16:43:03,Bill Payment,201.73,success,,SBIPay
526400,121106,2026-03-15 20:16:28,Merchant Payment,336.7,success,,AxisPay
526401,121106,2026-03-18 15:02:50,Bill Payment,148.4,success,,PartnerX
526402,121106,2026-03-28 17:46:14,UPI,579.12,success,,AxisPay
526403,121107,2026-05-22 21:58:23,UPI,1303.85,success,,HDFCPay
526404,121109,2026-03-16 06:09:20,Wallet Transfer,135.04,success,,PartnerX
526405,121109,2026-04-27 06:53:19,Merchant Payment,257.66,success,,ICICIPay
526406,121110,2026-01-13 01:04:45,Wallet Transfer,127.57,success,,HDFCPay
526407,121111,2026-02-19 03:27:23,Wallet Transfer,51.97,success,,PartnerX
526408,121113,2026-01-17 08:32:56,Mobile Recharge,972.98,failed,insufficient_funds,PartnerX
526409,121115,2026-05-21 09:57:26,Bill Payment,181.0,success,,HDFCPay
526410,121115,2026-05-28 19:49:55,Mobile Recharge,17.69,success,,PartnerX
526411,121118,2026-04-01 17:46:14,UPI,608.97,success,,HDFCPay
526412,121118,2026-03-17 17:02:42,Bill Payment,96.4,success,,ICICIPay
526413,121118,2026-04-03 23:38:21,UPI,44.77,success,,SBIPay
526414,121118,2026-03-17 20:41:13,Bill Payment,366.16,success,,ICICIPay
526415,121119,2026-04-01 22:07:03,Bill Payment,1357.39,failed,timeout,ICICIPay
526416,121119,2026-04-26 17:33:25,Bill Payment,101.09,success,,SBIPay
526417,121119,2026-04-03 21:17:39,UPI,133.49,success,,SBIPay
526418,121119,2026-04-23 00:59:23,UPI,172.84,success,,AxisPay
526419,121122,2026-02-02 13:00:26,UPI,120.34,success,,PartnerX
526420,121122,2026-02-17 15:57:17,Merchant Payment,1122.3,success,,AxisPay
526421,121122,2026-02-07 22:40:13,Merchant Payment,513.04,success,,HDFCPay
526422,121122,2026-03-08 12:13:29,Bill Payment,395.87,success,,SBIPay
526423,121122,2026-02-12 02:25:39,Wallet Transfer,346.33,success,,SBIPay
526424,121122,2026-02-16 08:33:52,Wallet Transfer,76.5,success,,PartnerX
526425,121122,2026-02-13 01:36:18,Wallet Transfer,542.19,success,,PartnerX
526426,121122,2026-02-06 21:59:27,Merchant Payment,127.1,success,,AxisPay
526427,121122,2026-02-05 03:15:29,Merchant Payment,199.73,success,,ICICIPay
526428,121124,2026-02-20 03:03:48,UPI,73.39,success,,ICICIPay
526429,121124,2026-03-03 12:40:55,Wallet Transfer,80.92,success,,PartnerX
526430,121124,2026-03-05 22:15:37,Merchant Payment,128.44,success,,PartnerX
526431,121130,2026-05-20 08:23:25,Bill Payment,838.64,failed,timeout,ICICIPay
526432,121130,2026-04-28 06:06:56,Merchant Payment,951.97,success,,ICICIPay
526433,121130,2026-04-30 13:19:35,Merchant Payment,2522.06,success,,PartnerX
526434,121138,2026-03-27 22:02:42,Mobile Recharge,378.98,success,,PartnerX
526435,121138,2026-03-26 15:56:14,UPI,92.43,success,,ICICIPay
526436,121138,2026-03-28 10:35:13,Merchant Payment,319.37,success,,ICICIPay
526437,121138,2026-04-04 02:43:21,Wallet Transfer,619.37,success,,SBIPay
526438,121139,2026-04-24 11:07:16,Bill Payment,125.99,success,,ICICIPay
526439,121139,2026-04-24 01:03:17,Bill Payment,120.85,success,,SBIPay
526440,121139,2026-04-24 07:58:44,UPI,190.92,success,,PartnerX
526441,121139,2026-04-28 06:44:31,Merchant Payment,362.02,success,,ICICIPay
526442,121139,2026-04-23 08:02:21,Mobile Recharge,207.33,success,,SBIPay
526443,121139,2026-05-03 19:24:32,Merchant Payment,149.88,success,,AxisPay
526444,121140,2026-06-25 04:18:16,Wallet Transfer,186.88,success,,HDFCPay
526445,121145,2026-03-30 04:30:01,Merchant Payment,414.28,success,,HDFCPay
526446,121145,2026-03-27 07:02:54,Wallet Transfer,190.26,success,,HDFCPay
526447,121145,2026-04-05 07:22:10,Wallet Transfer,301.74,success,,ICICIPay
526448,121145,2026-03-24 14:13:37,Mobile Recharge,65.32,success,,PartnerX
526449,121145,2026-03-27 23:17:18,Wallet Transfer,394.39,success,,PartnerX
526450,121145,2026-03-25 11:13:59,Mobile Recharge,63.84,success,,AxisPay
526451,121145,2026-03-24 09:26:51,UPI,235.22,failed,insufficient_funds,SBIPay
526452,121145,2026-04-01 15:56:32,Bill Payment,40.74,success,,PartnerX
526453,121145,2026-04-09 06:34:22,Bill Payment,3962.97,success,,HDFCPay
526454,121152,2026-03-03 10:42:25,Merchant Payment,198.87,success,,AxisPay
526455,121152,2026-02-27 15:30:17,UPI,2582.31,success,,ICICIPay
526456,121152,2026-02-26 01:26:53,Bill Payment,111.35,success,,ICICIPay
526457,121152,2026-02-16 14:31:26,UPI,186.34,success,,AxisPay
526458,121154,2026-02-16 22:55:59,Mobile Recharge,130.7,success,,PartnerX
526459,121154,2026-02-15 10:32:22,Bill Payment,492.86,success,,ICICIPay
526460,121154,2026-02-16 19:34:54,Merchant Payment,24.79,success,,ICICIPay
526461,121154,2026-02-10 19:58:04,Wallet Transfer,462.58,success,,SBIPay
526462,121154,2026-02-12 04:09:50,Wallet Transfer,103.68,success,,SBIPay
526463,121154,2026-02-25 10:57:16,Bill Payment,50.45,success,,PartnerX
526464,121154,2026-02-11 11:23:00,Bill Payment,306.82,success,,PartnerX
526465,121154,2026-02-13 05:07:36,Mobile Recharge,277.5,failed,timeout,HDFCPay
526466,121156,2026-03-21 07:05:34,Merchant Payment,153.06,success,,PartnerX
526467,121160,2026-03-07 17:43:03,Bill Payment,128.97,success,,SBIPay
526468,121160,2026-03-11 20:45:10,Mobile Recharge,259.57,success,,SBIPay
526469,121160,2026-03-17 14:20:03,Bill Payment,10.0,success,,SBIPay
526470,121160,2026-03-09 04:10:15,Wallet Transfer,519.14,success,,HDFCPay
526471,121160,2026-03-16 11:13:26,Mobile Recharge,305.33,success,,HDFCPay
526472,121161,2026-05-21 15:36:48,Mobile Recharge,592.64,success,,ICICIPay
526473,121167,2026-03-08 12:41:18,Bill Payment,73.37,success,,SBIPay
526474,121167,2026-03-17 00:52:15,UPI,126.12,failed,bank_declined,PartnerX
526475,121167,2026-03-13 04:39:50,Mobile Recharge,1038.56,failed,timeout,ICICIPay
526476,121167,2026-03-10 14:32:05,UPI,668.93,success,,HDFCPay
526477,121167,2026-03-20 06:18:34,Bill Payment,71.49,success,,AxisPay
526478,121177,2026-02-15 05:52:03,UPI,430.04,failed,timeout,HDFCPay
526479,121178,2026-02-06 06:42:17,Wallet Transfer,94.81,success,,AxisPay
526480,121178,2026-02-06 17:43:37,Wallet Transfer,124.6,success,,SBIPay
526481,121178,2026-02-21 16:55:42,Bill Payment,71.63,success,,ICICIPay
526482,121178,2026-02-07 13:06:58,Mobile Recharge,217.23,success,,PartnerX
526483,121178,2026-02-08 21:19:33,UPI,300.15,success,,PartnerX
526484,121178,2026-02-10 13:50:32,Merchant Payment,294.94,success,,HDFCPay
526485,121178,2026-02-06 15:10:01,Mobile Recharge,343.33,success,,SBIPay
526486,121178,2026-02-12 19:44:59,Mobile Recharge,662.54,success,,AxisPay
526487,121179,2026-06-16 19:59:08,Wallet Transfer,80.38,success,,SBIPay
526488,121180,2026-01-30 09:09:34,Bill Payment,163.87,success,,HDFCPay
526489,121180,2026-01-31 05:28:16,Mobile Recharge,207.16,success,,PartnerX
526490,121180,2026-01-31 01:55:05,Mobile Recharge,104.8,success,,HDFCPay
526491,121180,2026-02-10 16:47:21,Merchant Payment,1541.5,success,,SBIPay
526492,121182,2026-04-05 05:12:08,Mobile Recharge,362.15,success,,PartnerX
526493,121182,2026-04-03 12:02:21,Wallet Transfer,553.27,success,,AxisPay
526494,121185,2026-03-11 12:37:17,Mobile Recharge,267.12,success,,HDFCPay
526495,121185,2026-03-19 00:26:18,UPI,406.75,success,,ICICIPay
526496,121185,2026-03-16 04:41:49,UPI,181.21,success,,SBIPay
526497,121185,2026-03-11 18:47:53,UPI,167.31,success,,HDFCPay
526498,121185,2026-03-18 16:55:27,Wallet Transfer,172.05,success,,PartnerX
526499,121185,2026-03-10 14:03:47,Mobile Recharge,788.69,success,,AxisPay
526500,121186,2026-03-27 01:02:50,UPI,198.84,success,,SBIPay
526501,121186,2026-02-15 01:35:20,UPI,363.87,success,,PartnerX
526502,121186,2026-02-13 21:21:02,Wallet Transfer,178.39,success,,SBIPay
526503,121186,2026-02-15 16:35:00,Bill Payment,386.07,success,,SBIPay
526504,121188,2026-02-06 19:17:08,Merchant Payment,263.95,success,,AxisPay
526505,121188,2026-02-09 01:34:06,Wallet Transfer,110.69,success,,ICICIPay
526506,121188,2026-02-10 14:49:52,Merchant Payment,571.81,success,,PartnerX
526507,121188,2026-02-05 14:43:51,Bill Payment,78.07,failed,bank_declined,ICICIPay
526508,121188,2026-02-14 23:24:05,Merchant Payment,338.39,success,,AxisPay
526509,121188,2026-02-07 16:35:53,UPI,27.21,success,,SBIPay
526510,121189,2026-05-08 00:36:01,UPI,832.73,success,,HDFCPay
526511,121189,2026-05-03 11:24:12,Mobile Recharge,215.69,success,,HDFCPay
526512,121195,2026-04-17 20:19:59,UPI,320.2,success,,SBIPay
526513,121196,2026-05-03 08:56:56,Merchant Payment,72.25,success,,HDFCPay
526514,121201,2026-04-14 12:36:36,Merchant Payment,137.09,success,,ICICIPay
526515,121201,2026-05-11 05:09:08,Merchant Payment,1024.98,success,,HDFCPay
526516,121201,2026-04-19 03:48:26,UPI,42.79,success,,AxisPay
526517,121202,2026-06-23 07:53:47,Merchant Payment,138.66,success,,AxisPay
526518,121203,2026-04-01 12:45:54,Bill Payment,1277.13,success,,HDFCPay
526519,121208,2026-05-12 03:34:25,Merchant Payment,208.1,success,,SBIPay
526520,121208,2026-05-14 01:39:18,Merchant Payment,66.5,success,,SBIPay
526521,121208,2026-05-15 11:38:28,Bill Payment,63.76,success,,ICICIPay
526522,121208,2026-06-15 04:50:28,Bill Payment,72.61,success,,SBIPay
526523,121208,2026-05-27 16:15:36,Bill Payment,114.7,success,,HDFCPay
526524,121210,2026-03-11 09:23:45,Bill Payment,20.98,success,,PartnerX
526525,121214,2026-04-30 06:37:07,UPI,473.9,success,,AxisPay
526526,121216,2026-06-20 04:52:32,UPI,1550.06,success,,AxisPay
526527,121217,2026-02-26 20:43:21,Bill Payment,58.6,success,,HDFCPay
526528,121217,2026-03-12 15:01:16,Wallet Transfer,181.94,success,,PartnerX
526529,121220,2026-02-14 10:53:25,Bill Payment,258.37,success,,AxisPay
526530,121221,2026-04-25 17:59:45,Wallet Transfer,509.47,success,,AxisPay
526531,121221,2026-05-08 03:43:08,Wallet Transfer,920.45,success,,AxisPay
526532,121231,2026-05-03 05:00:33,Bill Payment,33.82,failed,insufficient_funds,HDFCPay
526533,121232,2026-06-20 02:42:15,Merchant Payment,567.26,success,,HDFCPay
526534,121232,2026-06-09 21:43:27,Bill Payment,307.71,success,,HDFCPay
526535,121232,2026-06-12 16:28:34,Wallet Transfer,505.49,success,,SBIPay
526536,121233,2026-03-11 11:14:27,UPI,221.64,success,,ICICIPay
526537,121236,2026-04-14 20:55:39,Bill Payment,451.0,success,,SBIPay
526538,121236,2026-04-15 09:35:34,UPI,208.45,success,,HDFCPay
526539,121236,2026-04-16 16:49:37,Bill Payment,83.9,success,,PartnerX
526540,121236,2026-04-20 03:39:27,UPI,241.2,success,,AxisPay
