ticket_id,user_id,created_at,category,issue_text,sentiment,resolution_time_hours
903802,135130,2026-04-05 15:45:50,KYC Issues,I am unable to complete KYC document verification.,negative,0.71
903803,115147,2026-04-29 04:07:08,Payment Failure,My payment failed and I do not know why.,negative,8.34
903804,131308,2026-02-18 23:49:56,Rewards,The rewards experience is confusing.,neutral,14.98
903805,107415,2026-04-06 12:27:48,KYC Issues,I am unable to complete KYC document verification.,negative,7.11
903806,106309,2026-06-18 05:01:44,Rewards,The rewards experience is confusing.,neutral,9.29
903807,127368,2026-04-25 14:34:45,App Performance,The app feels slow and sometimes freezes.,negative,5.46
903808,109847,2026-03-27 14:29:10,Account,I need help with my account.,neutral,2.25
903809,113371,2026-04-20 19:49:56,Payment Failure,My payment failed and I do not know why.,negative,6.37
903810,145334,2026-04-29 19:43:14,Account,I need help with my account.,neutral,8.35
903811,133177,2026-02-16 02:00:22,Payment Failure,My payment failed and I do not know why.,negative,10.16
903812,132130,2026-04-21 23:12:12,App Performance,The app feels slow and sometimes freezes.,negative,22.43
903813,117213,2026-06-12 02:29:09,Rewards,The rewards experience is confusing.,neutral,2.65
903814,124295,2026-03-15 20:50:25,Payment Failure,My payment failed and I do not know why.,negative,1.73
903815,113745,2026-04-14 15:26:26,Payment Failure,My payment failed and I do not know why.,negative,7.57
903816,102437,2026-02-24 00:59:37,Account,I need help with my account.,neutral,15.72
903817,122106,2026-01-27 05:37:06,Account,I need help with my account.,neutral,19.23
903818,147786,2026-01-03 09:47:29,Account,I need help with my account.,neutral,6.37
903819,134895,2026-04-28 16:08:23,App Performance,The app feels slow and sometimes freezes.,negative,11.87
903820,120411,2026-03-20 09:02:32,Rewards,The rewards experience is confusing.,neutral,3.87
903821,132237,2026-04-07 02:17:05,Payment Failure,My payment failed and I do not know why.,negative,9.71
903822,130913,2026-05-26 03:31:01,KYC Issues,I am unable to complete KYC document verification.,negative,5.37
903823,148464,2026-02-28 08:20:17,Payment Failure,My payment failed and I do not know why.,negative,17.27
903824,132885,2026-03-20 15:17:52,Payment Failure,My payment failed and I do not know why.,negative,7.1
903825,142110,2026-01-21 03:39:49,Payment Failure,My payment failed and I do not know why.,negative,1.45
903826,139510,2026-03-16 13:41:17,Payment Failure,My payment failed and I do not know why.,negative,3.9
903827,141122,2026-03-15 12:11:17,Account,I need help with my account.,neutral,10.37
903828,129711,2026-06-27 03:11:19,Payment Failure,My payment failed and I do not know why.,negative,23.11
903829,133117,2026-03-11 22:56:00,Payment Failure,My payment failed and I do not know why.,negative,7.39
903830,109350,2026-03-14 01:39:22,KYC Issues,I am unable to complete KYC document verification.,negative,9.68
903831,120841,2026-04-19 06:10:44,Account,I need help with my account.,neutral,7.53
903832,140354,2026-01-17 15:05:54,App Performance,The app feels slow and sometimes freezes.,negative,14.48
903833,117240,2026-01-14 19:05:50,Rewards,The rewards experience is confusing.,neutral,13.71
903834,148606,2026-06-23 01:04:21,KYC Issues,I am unable to complete KYC document verification.,negative,20.67
903835,116177,2026-06-30 23:54:01,Payment Failure,My payment failed and I do not know why.,negative,1.74
903836,112832,2026-02-17 18:58:08,Account,I need help with my account.,neutral,5.38
903837,138589,2026-06-02 15:02:23,KYC Issues,I am unable to complete KYC document verification.,negative,10.18
903838,148801,2026-05-01 14:32:20,Payment Failure,My payment failed and I do not know why.,negative,6.97
903839,145872,2026-01-14 03:14:30,Payment Failure,My payment failed and I do not know why.,negative,1.41
903840,148922,2026-05-15 20:55:23,Account,I need help with my account.,neutral,29.34
903841,107201,2026-03-12 12:15:45,KYC Issues,I am unable to complete KYC document verification.,negative,6.24
903842,136990,2026-02-08 01:33:58,Account,I need help with my account.,neutral,22.65
903843,145963,2026-06-17 02:02:59,KYC Issues,I am unable to complete KYC document verification.,negative,10.43
903844,100891,2026-04-19 06:23:49,Account,I need help with my account.,neutral,12.44
903845,148015,2026-04-03 20:46:57,Payment Failure,My payment failed and I do not know why.,negative,20.64
903846,107891,2026-01-25 08:54:39,Account,I need help with my account.,neutral,1.97
903847,120400,2026-05-17 07:29:13,Payment Failure,My payment failed and I do not know why.,negative,3.98
903848,116228,2026-06-05 18:30:33,KYC Issues,I am unable to complete KYC document verification.,negative,8.12
903849,105688,2026-04-06 13:43:37,KYC Issues,I am unable to complete KYC document verification.,negative,6.17
903850,131163,2026-06-14 13:00:41,KYC Issues,I am unable to complete KYC document verification.,negative,15.58
903851,143029,2026-04-06 23:50:36,KYC Issues,I am unable to complete KYC document verification.,negative,5.11
903852,148149,2026-03-05 01:12:50,Payment Failure,My payment failed and I do not know why.,negative,31.32
903853,145402,2026-06-18 20:09:07,KYC Issues,I am unable to complete KYC document verification.,negative,3.01
903854,141757,2026-03-13 16:23:39,Payment Failure,My payment failed and I do not know why.,negative,9.45
903855,108529,2026-01-22 23:33:54,Payment Failure,My payment failed and I do not know why.,negative,14.37
903856,140909,2026-02-26 10:07:06,Account,I need help with my account.,neutral,11.33
903857,100652,2026-02-06 08:16:06,Payment Failure,My payment failed and I do not know why.,negative,9.07
903858,113907,2026-02-03 15:03:38,Rewards,The rewards experience is confusing.,neutral,7.96
903859,123232,2026-03-25 17:51:19,KYC Issues,I am unable to complete KYC document verification.,negative,7.29
903860,123344,2026-05-24 05:36:55,App Performance,The app feels slow and sometimes freezes.,negative,6.55
903861,127498,2026-04-30 16:09:51,App Performance,The app feels slow and sometimes freezes.,negative,18.94
903862,105011,2026-05-18 07:10:35,Account,I need help with my account.,neutral,15.29
903863,118149,2026-06-12 19:07:48,Rewards,The rewards experience is confusing.,neutral,20.47
903864,136688,2026-04-14 09:16:28,Rewards,The rewards experience is confusing.,neutral,10.99
903865,128577,2026-05-15 15:43:28,Account,I need help with my account.,neutral,5.83
903866,134714,2026-05-23 22:20:39,Account,I need help with my account.,neutral,10.13
903867,133392,2026-03-27 11:43:12,Account,I need help with my account.,neutral,15.17
903868,149768,2026-06-03 15:59:44,Account,I need help with my account.,neutral,8.67
903869,146160,2026-04-29 06:30:40,Account,I need help with my account.,neutral,33.33
903870,135268,2026-05-29 22:19:37,Rewards,The rewards experience is confusing.,neutral,13.39
903871,102555,2026-04-01 06:46:39,App Performance,The app feels slow and sometimes freezes.,negative,35.63
903872,103715,2026-04-21 01:41:10,App Performance,The app feels slow and sometimes freezes.,negative,8.91
903873,116564,2026-02-04 02:20:37,Account,I need help with my account.,neutral,2.05
903874,124881,2026-02-27 22:38:13,KYC Issues,I am unable to complete KYC document verification.,negative,7.31
903875,121280,2026-02-20 17:05:49,Payment Failure,My payment failed and I do not know why.,negative,5.35
903876,138942,2026-06-18 01:05:34,Payment Failure,My payment failed and I do not know why.,negative,14.4
903877,112388,2026-02-08 22:56:36,Account,I need help with my account.,neutral,4.03
903878,133417,2026-02-28 05:16:30,Payment Failure,My payment failed and I do not know why.,negative,18.3
903879,111809,2026-05-29 22:36:23,App Performance,The app feels slow and sometimes freezes.,negative,6.11
903880,125954,2026-02-27 17:04:18,KYC Issues,I am unable to complete KYC document verification.,negative,22.49
903881,119322,2026-06-09 15:34:35,Account,I need help with my account.,neutral,2.73
903882,143437,2026-06-08 15:21:43,App Performance,The app feels slow and sometimes freezes.,negative,7.58
903883,126429,2026-03-02 12:46:10,Rewards,The rewards experience is confusing.,neutral,9.91
903884,134883,2026-03-13 05:50:03,KYC Issues,I am unable to complete KYC document verification.,negative,4.06
903885,110010,2026-03-07 02:51:37,Rewards,The rewards experience is confusing.,neutral,2.4
903886,127091,2026-06-09 22:44:41,Payment Failure,My payment failed and I do not know why.,negative,17.92
903887,109126,2026-03-18 05:54:59,App Performance,The app feels slow and sometimes freezes.,negative,4.68
903888,137456,2026-01-07 12:34:38,App Performance,The app feels slow and sometimes freezes.,negative,22.11
903889,148233,2026-04-04 09:05:07,Account,I need help with my account.,neutral,7.1
903890,129214,2026-03-24 20:56:18,Account,I need help with my account.,neutral,20.43
903891,108518,2026-05-30 13:19:24,KYC Issues,I am unable to complete KYC document verification.,negative,3.55
903892,117714,2026-01-12 00:15:10,App Performance,The app feels slow and sometimes freezes.,negative,1.67
903893,122947,2026-03-30 10:40:08,Account,I need help with my account.,neutral,4.12
903894,137539,2026-05-26 08:34:27,Account,I need help with my account.,neutral,4.32
903895,108275,2026-01-29 23:45:18,KYC Issues,I am unable to complete KYC document verification.,negative,7.46
903896,134449,2026-04-28 18:45:33,App Performance,The app feels slow and sometimes freezes.,negative,2.92
903897,148377,2026-04-27 01:44:53,Account,I need help with my account.,neutral,8.28
903898,149914,2026-02-22 17:15:15,Rewards,The rewards experience is confusing.,neutral,9.67
903899,130339,2026-05-19 03:38:38,Payment Failure,My payment failed and I do not know why.,negative,5.88
903900,129619,2026-03-11 19:06:01,Payment Failure,My payment failed and I do not know why.,negative,9.4
903901,104827,2026-04-21 09:31:55,Rewards,The rewards experience is confusing.,neutral,1.3
903902,132086,2026-05-19 05:55:57,App Performance,The app feels slow and sometimes freezes.,negative,13.83
903903,110172,2026-05-26 21:32:21,KYC Issues,I am unable to complete KYC document verification.,negative,9.0
903904,110784,2026-02-06 05:40:36,App Performance,The app feels slow and sometimes freezes.,negative,8.74
903905,117691,2026-04-09 20:50:14,Rewards,The rewards experience is confusing.,neutral,1.95
903906,145905,2026-03-11 12:31:34,KYC Issues,I am unable to complete KYC document verification.,negative,16.46
903907,139304,2026-03-27 01:32:35,KYC Issues,I am unable to complete KYC document verification.,negative,4.63
903908,133544,2026-06-26 21:08:55,Rewards,The rewards experience is confusing.,neutral,4.1
903909,121675,2026-05-21 22:20:05,Account,I need help with my account.,neutral,31.35
903910,115220,2026-06-30 23:59:59,App Performance,The app feels slow and sometimes freezes.,negative,25.76
903911,107512,2026-01-28 09:42:58,Rewards,The rewards experience is confusing.,neutral,4.05
903912,119435,2026-04-25 23:50:50,Payment Failure,My payment failed and I do not know why.,negative,26.45
903913,122923,2026-06-30 00:52:51,Payment Failure,My payment failed and I do not know why.,negative,14.36
903914,138110,2026-04-20 09:59:58,App Performance,The app feels slow and sometimes freezes.,negative,8.31
903915,146999,2026-02-07 14:21:51,Account,I need help with my account.,neutral,6.34
903916,140521,2026-04-03 16:10:50,KYC Issues,I am unable to complete KYC document verification.,negative,9.56
903917,136347,2026-04-07 09:44:57,App Performance,The app feels slow and sometimes freezes.,negative,2.3
903918,102515,2026-01-20 16:57:46,Payment Failure,My payment failed and I do not know why.,negative,17.8
903919,119719,2026-02-05 20:53:09,KYC Issues,I am unable to complete KYC document verification.,negative,0.62
903920,142954,2026-04-01 01:52:14,KYC Issues,I am unable to complete KYC document verification.,negative,14.0
903921,117142,2026-04-17 12:26:26,App Performance,The app feels slow and sometimes freezes.,negative,9.88
903922,135992,2026-03-06 22:30:08,Account,I need help with my account.,neutral,5.58
903923,107678,2026-05-14 05:24:57,Account,I need help with my account.,neutral,4.57
903924,108443,2026-05-24 10:41:58,App Performance,The app feels slow and sometimes freezes.,negative,3.67
903925,148274,2026-06-28 02:51:40,Payment Failure,My payment failed and I do not know why.,negative,29.31
903926,143494,2026-04-30 17:27:46,KYC Issues,I am unable to complete KYC document verification.,negative,6.18
903927,148640,2026-03-10 19:12:46,Rewards,The rewards experience is confusing.,neutral,2.77
903928,143503,2026-06-01 01:33:56,Account,I need help with my account.,neutral,9.02
903929,113792,2026-03-23 04:05:16,KYC Issues,I am unable to complete KYC document verification.,negative,2.39
903930,108618,2026-06-13 03:23:08,Payment Failure,My payment failed and I do not know why.,negative,3.55
903931,104249,2026-02-04 10:10:12,Rewards,The rewards experience is confusing.,neutral,3.65
903932,121721,2026-06-14 05:50:56,App Performance,The app feels slow and sometimes freezes.,negative,18.56
903933,126309,2026-05-09 14:50:49,Payment Failure,My payment failed and I do not know why.,negative,11.33
903934,102516,2026-02-19 14:25:34,KYC Issues,I am unable to complete KYC document verification.,negative,11.89
903935,102727,2026-03-07 00:26:48,Rewards,The rewards experience is confusing.,neutral,13.99
903936,149877,2026-06-20 22:53:49,KYC Issues,I am unable to complete KYC document verification.,negative,8.84
903937,122551,2026-06-30 23:59:59,KYC Issues,I am unable to complete KYC document verification.,negative,13.65
903938,125562,2026-05-21 08:11:56,KYC Issues,I am unable to complete KYC document verification.,negative,6.49
